"project","filename","geometry"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x77y333_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.20164304 29.98121188, -84.09810930 29.97896954, -84.09548103 30.06909905, -84.19910824 30.07134951, -84.20164304 29.98121188))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x77y334_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.19910824 30.07134951, -84.09548103 30.06909905, -84.09284083 30.15922711, -84.19656193 30.16148570, -84.19910824 30.07134951))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x77y335_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.19656193 30.16148570, -84.09284083 30.15922711, -84.09018865 30.24935373, -84.19400407 30.25162047, -84.19656193 30.16148570))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x77y336_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.19400407 30.25162047, -84.09018865 30.24935373, -84.08752446 30.33947889, -84.19143462 30.34175379, -84.19400407 30.25162047))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x77y337_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.19143462 30.34175379, -84.08752446 30.33947889, -84.08484819 30.42960260, -84.18885352 30.43188567, -84.19143462 30.34175379))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x77y338_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.18885352 30.43188567, -84.08484819 30.42960260, -84.08215981 30.51972485, -84.18626074 30.52201611, -84.18885352 30.43188567))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x77y339_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.18626074 30.52201611, -84.08215981 30.51972485, -84.07945926 30.60984564, -84.18365623 30.61214510, -84.18626074 30.52201611))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x77y340_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.18365623 30.61214510, -84.07945926 30.60984564, -84.07674651 30.69996495, -84.18103994 30.70227263, -84.18365623 30.61214510))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x78y334_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.09548103 30.06909905, -83.99186575 30.06676707, -83.98913171 30.15688671, -84.09284083 30.15922711, -84.09548103 30.06909905))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x78y335_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.09284083 30.15922711, -83.98913171 30.15688671, -83.98638526 30.24700489, -84.09018865 30.24935373, -84.09284083 30.15922711))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x78y336_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.09018865 30.24935373, -83.98638526 30.24700489, -83.98362636 30.33712160, -84.08752446 30.33947889, -84.09018865 30.24935373))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x78y337_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.08752446 30.33947889, -83.98362636 30.33712160, -83.98085497 30.42723684, -84.08484819 30.42960260, -84.08752446 30.33947889))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x78y338_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.08484819 30.42960260, -83.98085497 30.42723684, -83.97807104 30.51735060, -84.08215981 30.51972485, -84.08484819 30.42960260))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x78y339_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.08215981 30.51972485, -83.97807104 30.51735060, -83.97527451 30.60746289, -84.07945926 30.60984564, -84.08215981 30.51972485))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x78y340_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.07945926 30.60984564, -83.97527451 30.60746289, -83.97246534 30.69757369, -84.07674651 30.69996495, -84.07945926 30.60984564))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x79y334_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.99186575 30.06676707, -83.88826282 30.06435362, -83.88543498 30.15446454, -83.98913171 30.15688671, -83.99186575 30.06676707))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x79y335_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.98913171 30.15688671, -83.88543498 30.15446454, -83.88259431 30.24457398, -83.98638526 30.24700489, -83.98913171 30.15688671))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x79y336_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.98638526 30.24700489, -83.88259431 30.24457398, -83.87974077 30.33468194, -83.98362636 30.33712160, -83.98638526 30.24700489))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x79y337_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.98362636 30.33712160, -83.87974077 30.33468194, -83.87687430 30.42478842, -83.98085497 30.42723684, -83.98362636 30.33712160))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x79y338_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.98085497 30.42723684, -83.87687430 30.42478842, -83.87399486 30.51489340, -83.97807104 30.51735060, -83.98085497 30.42723684))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x79y339_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.97807104 30.51735060, -83.87399486 30.51489340, -83.87110240 30.60499689, -83.97527451 30.60746289, -83.97807104 30.51735060))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_16_x79y340_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.97527451 30.60746289, -83.87110240 30.60499689, -83.86819686 30.69509888, -83.97246534 30.69757369, -83.97527451 30.60746289))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x20y334_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.11173718 30.06435362, -84.00813425 30.06676707, -84.01086829 30.15688671, -84.11456502 30.15446454, -84.11173718 30.06435362))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x20y335_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.11456502 30.15446454, -84.01086829 30.15688671, -84.01361474 30.24700489, -84.11740569 30.24457398, -84.11456502 30.15446454))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x20y336_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.11740569 30.24457398, -84.01361474 30.24700489, -84.01637364 30.33712160, -84.12025923 30.33468194, -84.11740569 30.24457398))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x20y337_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.12025923 30.33468194, -84.01637364 30.33712160, -84.01914503 30.42723684, -84.12312570 30.42478842, -84.12025923 30.33468194))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x20y338_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.12312570 30.42478842, -84.01914503 30.42723684, -84.02192896 30.51735060, -84.12600514 30.51489340, -84.12312570 30.42478842))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x20y339_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.12600514 30.51489340, -84.02192896 30.51735060, -84.02472549 30.60746289, -84.12889760 30.60499689, -84.12600514 30.51489340))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x20y340_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.12889760 30.60499689, -84.02472549 30.60746289, -84.02753466 30.69757369, -84.13180314 30.69509888, -84.12889760 30.60499689))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x21y334_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.00813425 30.06676707, -83.90451897 30.06909905, -83.90715917 30.15922711, -84.01086829 30.15688671, -84.00813425 30.06676707))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x21y335_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.01086829 30.15688671, -83.90715917 30.15922711, -83.90981135 30.24935373, -84.01361474 30.24700489, -84.01086829 30.15688671))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x21y336_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.01361474 30.24700489, -83.90981135 30.24935373, -83.91247554 30.33947889, -84.01637364 30.33712160, -84.01361474 30.24700489))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x21y337_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.01637364 30.33712160, -83.91247554 30.33947889, -83.91515181 30.42960260, -84.01914503 30.42723684, -84.01637364 30.33712160))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x21y338_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.01914503 30.42723684, -83.91515181 30.42960260, -83.91784019 30.51972485, -84.02192896 30.51735060, -84.01914503 30.42723684))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x21y339_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.02192896 30.51735060, -83.91784019 30.51972485, -83.92054074 30.60984564, -84.02472549 30.60746289, -84.02192896 30.51735060))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x21y340_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-84.02472549 30.60746289, -83.92054074 30.60984564, -83.92325349 30.69996495, -84.02753466 30.69757369, -84.02472549 30.60746289))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x22y335_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.90715917 30.15922711, -83.80343807 30.16148570, -83.80599593 30.25162047, -83.90981135 30.24935373, -83.90715917 30.15922711))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x22y336_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.90981135 30.24935373, -83.80599593 30.25162047, -83.80856538 30.34175379, -83.91247554 30.33947889, -83.90981135 30.24935373))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x22y337_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.91247554 30.33947889, -83.80856538 30.34175379, -83.81114648 30.43188567, -83.91515181 30.42960260, -83.91247554 30.33947889))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x22y338_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.91515181 30.42960260, -83.81114648 30.43188567, -83.81373926 30.52201611, -83.91784019 30.51972485, -83.91515181 30.42960260))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x22y339_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.91784019 30.51972485, -83.81373926 30.52201611, -83.81634377 30.61214510, -83.92054074 30.60984564, -83.91784019 30.51972485))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x22y340_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.92054074 30.60984564, -83.81634377 30.61214510, -83.81896006 30.70227263, -83.92325349 30.69996495, -83.92054074 30.60984564))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x23y337_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.80856538 30.34175379, -83.70464359 30.34394625, -83.70712947 30.43408601, -83.81114648 30.43188567, -83.80856538 30.34175379))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x23y338_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.81114648 30.43188567, -83.70712947 30.43408601, -83.70962660 30.52422434, -83.81373926 30.52201611, -83.81114648 30.43188567))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x23y339_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.81373926 30.52201611, -83.70962660 30.52422434, -83.71213504 30.61436124, -83.81634377 30.61214510, -83.81373926 30.52201611))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x23y340_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.81634377 30.61214510, -83.71213504 30.61436124, -83.71465481 30.70449669, -83.81896006 30.70227263, -83.81634377 30.61214510))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x24y338_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.70712947 30.43408601, -83.60310120 30.43620359, -83.60550264 30.52634952, -83.70962660 30.52422434, -83.70712947 30.43408601))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x24y339_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.70962660 30.52422434, -83.60550264 30.52634952, -83.60791496 30.61649402, -83.71213504 30.61436124, -83.70962660 30.52422434))"
"FL_HurricaneMichael_2020_D20","FL_HurricaneMichael_2020_D20/TIFF/USGS_1M_17_x24y340_FL_HurricaneMichael_2020_D20.tif","SRID=4326;POLYGON ((-83.71213504 30.61436124, -83.60791496 30.61649402, -83.61033818 30.70663710, -83.71465481 30.70449669, -83.71213504 30.61436124))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x20y336_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-84.11740569 30.24457398, -84.01361474 30.24700489, -84.01637364 30.33712160, -84.12025923 30.33468194, -84.11740569 30.24457398))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x20y337_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-84.12025923 30.33468194, -84.01637364 30.33712160, -84.01914503 30.42723684, -84.12312570 30.42478842, -84.12025923 30.33468194))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x20y338_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-84.12312570 30.42478842, -84.01914503 30.42723684, -84.02192896 30.51735060, -84.12600514 30.51489340, -84.12312570 30.42478842))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x20y339_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-84.12600514 30.51489340, -84.02192896 30.51735060, -84.02472549 30.60746289, -84.12889760 30.60499689, -84.12600514 30.51489340))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x20y340_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-84.12889760 30.60499689, -84.02472549 30.60746289, -84.02753466 30.69757369, -84.13180314 30.69509888, -84.12889760 30.60499689))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x21y339_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-84.02192896 30.51735060, -83.91784019 30.51972485, -83.92054074 30.60984564, -84.02472549 30.60746289, -84.02192896 30.51735060))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x21y340_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-84.02472549 30.60746289, -83.92054074 30.60984564, -83.92325349 30.69996495, -84.02753466 30.69757369, -84.02472549 30.60746289))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x71y336_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.81712513 30.26349493, -78.71324655 30.26172147, -78.71115144 30.35189116, -78.81512500 30.35367100, -78.81712513 30.26349493))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x72y336_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.71324655 30.26172147, -78.60937742 30.25986573, -78.60718736 30.35002873, -78.71115144 30.35189116, -78.71324655 30.26172147))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x72y337_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.71115144 30.35189116, -78.60718736 30.35002873, -78.60498738 30.44019035, -78.70904683 30.44205947, -78.71115144 30.35189116))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x73y336_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.60937742 30.25986573, -78.50551819 30.25792773, -78.50323322 30.34808375, -78.60718736 30.35002873, -78.60937742 30.25986573))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x73y337_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.60718736 30.35002873, -78.50323322 30.34808375, -78.50093790 30.43823838, -78.60498738 30.44019035, -78.60718736 30.35002873))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x73y338_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.60498738 30.44019035, -78.50093790 30.43823838, -78.49863218 30.52839161, -78.60277744 30.53035058, -78.60498738 30.44019035))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x74y336_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.50551819 30.25792773, -78.40166927 30.25590750, -78.39928943 30.34605625, -78.50323322 30.34808375, -78.50551819 30.25792773))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x74y337_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.50323322 30.34808375, -78.39928943 30.34605625, -78.39689880 30.43620359, -78.50093790 30.43823838, -78.50323322 30.34808375))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x74y338_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.50093790 30.43823838, -78.39689880 30.43620359, -78.39449736 30.52634952, -78.49863218 30.52839161, -78.50093790 30.43823838))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x75y336_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.40166927 30.25590750, -78.29783108 30.25380507, -78.29535641 30.34394625, -78.39928943 30.34605625, -78.40166927 30.25590750))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x75y337_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.39928943 30.34605625, -78.29535641 30.34394625, -78.29287053 30.43408601, -78.39689880 30.43620359, -78.39928943 30.34605625))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x75y338_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.39689880 30.43620359, -78.29287053 30.43408601, -78.29037340 30.52422434, -78.39449736 30.52634952, -78.39689880 30.43620359))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x75y339_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.39449736 30.52634952, -78.29037340 30.52422434, -78.28786496 30.61436124, -78.39208504 30.61649402, -78.39449736 30.52634952))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x75y340_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.39208504 30.61649402, -78.28786496 30.61436124, -78.28534519 30.70449669, -78.38966182 30.70663710, -78.39208504 30.61649402))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x76y336_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.29783108 30.25380507, -78.19400407 30.25162047, -78.19143462 30.34175379, -78.29535641 30.34394625, -78.29783108 30.25380507))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x76y337_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.29535641 30.34394625, -78.19143462 30.34175379, -78.18885352 30.43188567, -78.29287053 30.43408601, -78.29535641 30.34394625))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x76y338_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.29287053 30.43408601, -78.18885352 30.43188567, -78.18626074 30.52201611, -78.29037340 30.52422434, -78.29287053 30.43408601))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x76y339_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.29037340 30.52422434, -78.18626074 30.52201611, -78.18365623 30.61214510, -78.28786496 30.61436124, -78.29037340 30.52422434))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x76y340_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.28786496 30.61436124, -78.18365623 30.61214510, -78.18103994 30.70227263, -78.28534519 30.70449669, -78.28786496 30.61436124))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x77y336_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.19400407 30.25162047, -78.09018865 30.24935373, -78.08752446 30.33947889, -78.19143462 30.34175379, -78.19400407 30.25162047))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x77y337_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.19143462 30.34175379, -78.08752446 30.33947889, -78.08484819 30.42960260, -78.18885352 30.43188567, -78.19143462 30.34175379))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x77y338_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.18885352 30.43188567, -78.08484819 30.42960260, -78.08215981 30.51972485, -78.18626074 30.52201611, -78.18885352 30.43188567))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x77y339_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.18626074 30.52201611, -78.08215981 30.51972485, -78.07945926 30.60984564, -78.18365623 30.61214510, -78.18626074 30.52201611))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x77y340_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.18365623 30.61214510, -78.07945926 30.60984564, -78.07674651 30.69996495, -78.18103994 30.70227263, -78.18365623 30.61214510))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x78y336_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.09018865 30.24935373, -77.98638526 30.24700489, -77.98362636 30.33712160, -78.08752446 30.33947889, -78.09018865 30.24935373))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x78y337_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.08752446 30.33947889, -77.98362636 30.33712160, -77.98085497 30.42723684, -78.08484819 30.42960260, -78.08752446 30.33947889))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x78y338_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.08484819 30.42960260, -77.98085497 30.42723684, -77.97807104 30.51735060, -78.08215981 30.51972485, -78.08484819 30.42960260))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x78y339_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.08215981 30.51972485, -77.97807104 30.51735060, -77.97527451 30.60746289, -78.07945926 30.60984564, -78.08215981 30.51972485))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x78y340_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-78.07945926 30.60984564, -77.97527451 30.60746289, -77.97246534 30.69757369, -78.07674651 30.69996495, -78.07945926 30.60984564))"
"FL_LeonCo_2018","FL_LeonCo_2018/TIFF/USGS_one_meter_x79y339_FL_LeonCo_2018.tif","SRID=4326;POLYGON ((-77.97807104 30.51735060, -77.87399486 30.51489340, -77.87110240 30.60499689, -77.97527451 30.60746289, -77.97807104 30.51735060))"
"FL_Lower_Choctawhatchee_2017","FL_Lower_Choctawhatchee_2017/TIFF/USGS_one_meter_x55y337_FL_Lower_Choctawhatchee_2017.tif","SRID=4326;POLYGON ((-86.47964184 30.37089967, -86.37557497 30.37044388, -86.37500024 30.46067888, -86.47916289 30.46113631, -86.47964184 30.37089967))"
"FL_Lower_Choctawhatchee_2017","FL_Lower_Choctawhatchee_2017/TIFF/USGS_one_meter_x56y336_FL_Lower_Choctawhatchee_2017.tif","SRID=4326;POLYGON ((-86.37614710 30.28020762, -86.27217815 30.27967091, -86.27151069 30.36990523, -86.37557497 30.37044388, -86.37614710 30.28020762))"
"FL_Lower_Choctawhatchee_2017","FL_Lower_Choctawhatchee_2017/TIFF/USGS_one_meter_x56y337_FL_Lower_Choctawhatchee_2017.tif","SRID=4326;POLYGON ((-86.37557497 30.37044388, -86.27151069 30.36990523, -86.27084019 30.46013829, -86.37500024 30.46067888, -86.37557497 30.37044388))"
"FL_Lower_Choctawhatchee_2017","FL_Lower_Choctawhatchee_2017/TIFF/USGS_one_meter_x57y336_FL_Lower_Choctawhatchee_2017.tif","SRID=4326;POLYGON ((-86.27217815 30.27967091, -86.16821221 30.27905164, -86.16744943 30.36928374, -86.27151069 30.36990523, -86.27217815 30.27967091))"
"FL_Lower_Choctawhatchee_2017","FL_Lower_Choctawhatchee_2017/TIFF/USGS_one_meter_x57y337_FL_Lower_Choctawhatchee_2017.tif","SRID=4326;POLYGON ((-86.27151069 30.36990523, -86.16744943 30.36928374, -86.16668319 30.45951456, -86.27084019 30.46013829, -86.27151069 30.36990523))"
"FL_Lower_Choctawhatchee_2017","FL_Lower_Choctawhatchee_2017/TIFF/USGS_one_meter_x58y336_FL_Lower_Choctawhatchee_2017.tif","SRID=4326;POLYGON ((-86.16821221 30.27905164, -86.06424972 30.27834983, -86.06339163 30.36857940, -86.16744943 30.36928374, -86.16821221 30.27905164))"
